"","schid","Public","TCSHORT","STRATIO","STIDSTD","Female","LangAtHome","PARED","HOMEPOS","IMMIG","PV1MATH","cycle"
"1034",58,1,-1.0911,17.598,472,0,1,12,1.15,1,529.8411,3
"1035",58,1,-1.0911,17.598,470,0,1,16,0.41,1,570.3458,3
"1036",58,1,-1.0911,17.598,449,1,1,14,0.41,1,462.3072,3
"1037",58,1,-1.0911,17.598,448,0,1,16,-0.16,1,519.0139,3
"1038",58,1,-1.0911,17.598,474,1,1,16,2.53,1,584.4446,3
"1039",58,1,-1.0911,17.598,465,1,1,16,-0.33,1,624.8715,3
"1040",58,1,-1.0911,17.598,456,0,1,16,0.02,1,448.0527,3
"1041",57,1,-1.0911,16.796,4933,0,1,14,1.0867,1,435.2781,3
"1042",57,1,-1.0911,16.796,4964,0,1,16,-0.16,1,476.5618,3
"1043",57,1,-1.0911,16.796,4932,0,0,16,-1.14,0,431.695,3
"1044",57,1,-1.0911,16.796,4939,0,1,16,1.48,1,489.1027,3
"1045",57,1,-1.0911,16.796,4948,1,1,16,1.15,1,523.3759,3
"1046",57,1,-1.0911,16.796,4960,0,1,12,-2.38,1,533.2684,3
"1047",57,1,-1.0911,16.796,4966,0,1,16,0.2,1,396.7207,3
"1048",57,1,-1.0911,16.796,4937,1,1,16,0.87,1,569.6448,3
"1049",57,1,-1.0911,16.796,4946,1,1,16,0.2,1,557.026,3
"1050",57,1,-1.0911,16.796,4968,1,1,16,0.53,1,399.7585,3
"1051",57,1,-1.0911,16.796,4947,1,1,16,1.48,1,455.9199,3
"1052",57,1,-1.0911,16.796,4944,0,1,16,1.15,1,702.921,3
"1053",57,1,-1.0911,16.796,4938,0,1,14,0.41,1,492.3742,3
"1054",57,1,-1.0911,16.796,4953,1,1,16,0.62,1,459.6588,3
"1055",57,1,-1.0911,16.796,4945,0,1,16,2.53,1,448.9874,3
"1056",57,1,-1.0911,16.796,4955,0,1,16,1.48,1,573.6174,3
"1057",57,1,-1.0911,16.796,4931,1,1,16,-0.33,1,442.1327,3
"1058",57,1,-1.0911,16.796,4949,0,1,12,0.62,1,375.6894,3
"1059",57,1,-1.0911,16.796,4958,0,1,16,0.41,1,467.7598,3
"1060",57,1,-1.0911,16.796,4961,0,1,14,1.91,1,405.289,3
"1061",66,1,-1.0911,15.578,1874,1,1,16,1.91,1,531.399,3
"1062",66,1,-1.0911,15.578,1858,1,1,12,-0.16,1,417.6741,3
"1063",66,1,-1.0911,15.578,1873,1,1,16,0.2,1,437.3033,3
"1064",66,1,-1.0911,15.578,1859,1,1,12,-0.5,1,559.6744,3
"1065",66,1,-1.0911,15.578,1856,1,1,16,0.87,1,504.3698,3
"1066",66,1,-1.0911,15.578,1842,0,1,16,0.2,1,404.5879,3
"1067",66,1,-1.0911,15.578,1849,1,1,16,0.87,1,505.694,3
"1068",66,1,-1.0911,15.578,1868,0,1,14,0.02,1,438.7054,3
"1069",66,1,-1.0911,15.578,1845,0,1,9,-0.82,1,487.0774,3
"1070",66,1,-1.0911,15.578,1864,1,1,14,0.2,1,392.9039,3
"1071",66,1,-1.0911,15.578,1843,0,1,12,-0.5,1,476.1723,3
"1072",66,1,-1.0911,15.578,1863,0,1,16,0.87,1,553.6766,3
"1073",66,1,-1.0911,15.578,1861,0,1,16,-0.5,1,451.9473,3
"1074",66,1,-1.0911,15.578,1866,1,1,14,1.91,1,593.714,3
"1075",66,1,-1.0911,15.578,1853,1,1,16,0.41,1,428.6571,3
"1076",66,1,-1.0911,15.578,1872,0,1,16,0.87,1,620.2757,3
"1077",66,1,-1.0911,15.578,1854,1,1,16,1.15,1,582.1857,3
"1078",66,1,-1.0911,15.578,1852,1,1,12,-0.5,1,487.8564,3
"1079",66,1,-1.0911,15.578,1847,1,1,12,0.4,1,482.7933,3
"1080",66,1,-1.0911,15.578,1870,0,1,12,-0.33,1,513.2497,3
"1081",63,1,0.7093,17.4,1477,1,1,16,0.62,1,576.4995,3
"1082",63,1,0.7093,17.4,1474,0,0,12,-0.82,0,403.3416,3
"1083",63,1,0.7093,17.4,1456,1,1,16,-0.16,1,499.6183,3
"1084",63,1,0.7093,17.4,1480,0,1,16,-0.33,1,485.3638,3
"1085",63,1,0.7093,17.4,1468,1,1,16,3.77,1,529.1401,3
"1086",63,1,0.7093,17.4,1478,0,1,14,0.62,1,576.6552,3
"1087",63,1,0.7093,17.4,1476,1,1,16,0.2,1,483.4164,3
"1088",63,1,0.7093,17.4,1460,1,1,16,0.02,1,511.9255,3
"1089",63,1,0.7093,17.4,1458,1,1,12,0.41,1,546.5104,3
"1090",63,1,0.7093,17.4,1465,1,1,16,0.41,1,483.1048,3
"1091",63,1,0.7093,17.4,1469,0,1,16,-2.06,1,428.6571,3
"1092",63,1,0.7093,17.4,1457,0,1,14,0.62,1,512.2371,3
"1093",63,1,0.7093,17.4,1471,1,1,16,1.15,1,684.9276,3
"1094",63,1,0.7093,17.4,1467,0,1,16,0.62,1,542.4599,3
"1095",63,1,0.7093,17.4,1485,1,1,16,0.87,1,524.4664,3
"1096",63,1,0.7093,17.4,1481,0,1,16,0.41,1,416.0383,3
"1097",63,1,0.7093,17.4,1462,1,1,12,1.15,1,483.2606,3
"1098",63,1,0.7093,17.4,1466,1,1,12,1.2413,1,383.4787,3
"1099",63,1,0.7093,17.4,1483,0,0,12,0.62,0,597.6087,3
"1100",63,1,0.7093,17.4,1482,0,0,12,-1.6962,0,404.1206,3
"1101",56,1,0.7093,12.267,420,0,1,14,-0.16,1,388.5418,3
"1102",56,1,0.7093,12.267,427,1,1,12,0.41,1,388.9313,3
"1103",56,1,0.7093,12.267,429,1,1,16,-0.98,1,420.8677,3
"1104",56,1,0.7093,12.267,433,0,1,16,-1.8,1,417.752,3
"1105",56,1,0.7093,12.267,430,1,1,12,-1.3,1,435.7454,3
"1106",56,1,0.7093,12.267,423,0,1,16,-0.33,1,503.3572,3
"1107",56,1,0.7093,12.267,425,0,1,16,-0.16,1,532.9568,3
"1108",56,1,0.7093,12.267,421,1,1,12,0.2,1,465.1893,3
"1109",56,1,0.7093,12.267,440,0,1,12,-1.14,1,396.5649,3
"1110",56,1,0.7093,12.267,443,0,0,16,1.15,0,657.2753,3
"1111",56,1,0.7093,12.267,431,1,1,16,0.56,1,413.0005,3
"1112",56,1,0.7093,12.267,444,1,1,12,0.62,1,542.6157,3
"1113",56,1,0.7093,12.267,437,0,1,12,0.2,1,434.0318,3
"1114",56,1,0.7093,12.267,424,0,0,6,-0.66,0,374.9104,3
"1115",56,1,0.7093,12.267,434,0,1,12,-0.27,1,470.3303,3
"1116",56,1,0.7093,12.267,422,1,1,16,-0.98,1,568.8659,3
"1117",56,1,0.7093,12.267,432,1,1,16,0.02,1,446.5727,3
"1118",56,1,0.7093,12.267,418,0,1,9,-1.3,0,431.7729,3
"1119",56,1,0.7093,12.267,419,1,1,6,-0.66,0,519.2475,3
"1120",56,1,0.7093,12.267,428,0,1,12,-1.3,1,370.1589,3
"1121",53,1,0.4567,21.405,3823,1,0,14,0.87,0,568.1648,3
"1122",53,1,0.4567,21.405,3839,0,1,16,1.91,1,659.9237,3
"1123",53,1,0.4567,21.405,3829,1,1,12,-0.33,1,495.2563,3
"1124",53,1,0.4567,21.405,3820,1,1,14,1.48,1,582.0299,3
"1125",53,1,0.4567,21.405,3826,1,1,14,2.53,1,381.064,3
"1126",53,1,0.4567,21.405,3838,1,1,14,1.48,1,427.3329,3
"1127",53,1,0.4567,21.405,3836,0,1,14,1.48,1,550.2493,3
"1128",53,1,0.4567,21.405,3844,0,0,12,-0.16,0,438.4717,3
"1129",53,1,0.4567,21.405,3847,0,1,16,-0.16,1,564.9712,3
"1130",53,1,0.4567,21.405,3825,1,1,9,-1.46,0,454.4399,3
"1131",53,1,0.4567,21.405,3833,0,1,16,0.41,1,449.0653,3
"1132",53,1,0.4567,21.405,3824,1,1,14,0.2,1,410.7415,3
"1133",53,1,0.4567,21.405,3819,1,1,12,0.02,1,448.9874,3
"1134",53,1,0.4567,21.405,3843,0,1,12,-0.33,1,645.9028,3
"1135",53,1,0.4567,21.405,3840,0,1,16,0.87,0,525.2454,3
"1136",53,1,0.4567,21.405,3846,0,1,12,-0.66,1,444.0801,3
"1137",53,1,0.4567,21.405,3827,1,1,12,-0.16,0,579.6931,3
"1138",53,1,0.4567,21.405,3817,0,1,12,0.87,1,486.9995,3
"1139",53,1,0.4567,21.405,3841,0,1,16,-0.33,1,565.9838,3
"1140",53,1,0.4567,21.405,3835,1,1,12,-0.82,1,449.1432,3
"1141",62,1,0.1524,10.205,1320,1,1,9,-0.33,1,553.365,3
"1142",62,1,0.1524,10.205,1344,1,1,16,0.2,1,467.5261,3
"1143",62,1,0.1524,10.205,1338,1,1,9,-0.98,0,398.3564,3
"1144",62,1,0.1524,10.205,1325,0,1,14,0.62,1,533.6579,3
"1145",62,1,0.1524,10.205,1318,0,1,14,-0.16,1,441.8212,3
"1146",62,1,0.1524,10.205,1315,1,1,12,1.48,1,477.9639,3
"1147",62,1,0.1524,10.205,1317,1,1,12,-0.66,1,484.8185,3
"1148",62,1,0.1524,10.205,1328,1,0,12,-0.98,0,592.935,3
"1149",62,1,0.1524,10.205,1324,0,1,16,0.41,1,466.0461,3
"1150",62,1,0.1524,10.205,1332,0,1,12,-0.33,1,566.2175,3
"1151",62,1,0.1524,10.205,1322,1,1,16,0.41,1,408.8721,3
"1152",62,1,0.1524,10.205,1330,0,1,12,0.02,1,648.3175,3
"1153",62,1,0.1524,10.205,1345,0,1,12,0.02,1,541.5252,3
"1154",62,1,0.1524,10.205,1346,1,1,12,-0.5,1,506.5509,3
"1155",62,1,0.1524,10.205,1339,0,1,16,0.41,1,496.2689,3
"1156",62,1,0.1524,10.205,1331,1,1,12,0.87,1,517.3781,3
"1157",62,1,0.1524,10.205,1326,1,1,16,-0.33,1,401.4722,3
"1158",62,1,0.1524,10.205,1321,1,1,16,-0.06,1,468.3829,3
"1159",62,1,0.1524,10.205,1334,1,1,12,-0.5,1,521.2728,3
"1160",62,1,0.1524,10.205,1335,0,1,12,1.91,1,516.5213,3
"1161",61,1,0.4567,23.652,1025,1,0,14,0.2,1,436.5244,3
"1162",61,1,0.4567,23.652,1004,0,1,12,0.2,1,526.4917,3
"1163",61,1,0.4567,23.652,1023,0,0,16,-0.82,1,487.8564,3
"1164",61,1,0.4567,23.652,1015,0,0,16,0.2,0,547.7567,3
"1165",61,1,0.4567,23.652,1013,0,1,12,0.02,1,584.8341,3
"1166",61,1,0.4567,23.652,1029,1,1,12,-1.14,1,564.1143,3
"1167",61,1,0.4567,23.652,1034,1,1,16,0.02,1,494.7889,3
"1168",61,1,0.4567,23.652,1032,1,0,16,0.87,0,296.2377,3
"1169",61,1,0.4567,23.652,1017,0,1,16,0.2,0,406.0679,3
"1170",61,1,0.4567,23.652,1016,0,0,16,-0.66,1,535.4494,3
"1171",61,1,0.4567,23.652,1035,0,0,9,-0.16,0,579.6931,3
"1172",61,1,0.4567,23.652,1010,1,1,12,0.41,1,594.5708,3
"1173",61,1,0.4567,23.652,1030,0,0,12,-1.46,0,530.1527,3
"1174",61,1,0.4567,23.652,1005,0,0,9,-0.82,1,430.2929,3
"1175",61,1,0.4567,23.652,1022,0,1,14,-0.82,1,414.4804,3
"1176",61,1,0.4567,23.652,1026,0,1,16,1.15,1,540.7462,3
"1177",61,1,0.4567,23.652,1014,0,1,12,-0.16,1,576.7331,3
"1178",61,1,0.4567,23.652,1011,0,0,16,0.02,0,502.1109,3
"1179",61,1,0.4567,23.652,1033,1,1,3,0.2,0,486.1427,3
"1180",61,1,0.4567,23.652,1021,0,1,16,0.87,1,538.8768,3
"1181",74,1,0.1524,14.913,2754,0,1,16,1.48,1,601.5812,3
"1182",74,1,0.1524,14.913,2730,0,1,16,0.87,1,504.2141,3
"1183",74,1,0.1524,14.913,2725,1,1,16,1.48,1,400.6154,3
"1184",74,1,0.1524,14.913,2731,1,1,12,-0.16,1,388.8534,3
"1185",74,1,0.1524,14.913,2756,0,1,16,3.77,1,608.6696,3
"1186",74,1,0.1524,14.913,2732,1,1,16,0.87,1,586.2362,3
"1187",74,1,0.1524,14.913,2734,1,1,16,1.91,1,526.0243,3
"1188",74,1,0.1524,14.913,2750,0,1,12,-0.98,1,524.9338,3
"1189",74,1,0.1524,14.913,2747,0,1,12,-1.63,1,513.4834,3
"1190",74,1,0.1524,14.913,2740,0,1,16,-0.98,1,669.4267,3
"1191",74,1,0.1524,14.913,2746,0,1,16,0.62,1,596.0508,3
"1192",74,1,0.1524,14.913,2739,1,1,12,-0.16,1,642.9428,3
"1193",74,1,0.1524,14.913,2735,0,1,16,0.41,1,518.3128,3
"1194",74,1,0.1524,14.913,2749,0,1,12,-0.5,1,498.9952,3
"1195",74,1,0.1524,14.913,2757,1,1,16,0.62,1,580.0047,3
"1196",74,1,0.1524,14.913,2751,0,1,16,3.77,1,577.3563,3
"1197",74,1,0.1524,14.913,2755,0,1,16,1.15,1,556.4808,3
"1198",74,1,0.1524,14.913,2745,0,1,12,0.02,1,408.2489,3
"1199",74,1,0.1524,14.913,2742,0,1,16,0.87,1,649.0185,3
"1200",74,1,0.1524,14.913,2728,0,1,16,-0.5,1,467.7598,3
"1201",64,1,-1.0911,11.083,1629,1,1,16,1.91,1,548.224,3
"1202",64,1,-1.0911,11.083,1637,0,1,14,0.41,1,599.1665,3
"1203",64,1,-1.0911,11.083,1618,0,1,12,0.87,1,662.8057,3
"1204",64,1,-1.0911,11.083,1620,1,1,16,0.2,1,620.9768,3
"1205",64,1,-1.0911,11.083,1642,0,1,16,0.62,1,614.2,3
"1206",64,1,-1.0911,11.083,1616,1,1,14,0.41,1,423.9056,3
"1207",64,1,-1.0911,11.083,1624,1,1,12,-0.66,1,450.3895,3
"1208",64,1,-1.0911,11.083,1640,1,1,16,-0.06,1,421.6467,3
"1209",64,1,-1.0911,11.083,1632,0,1,12,-0.82,1,438.8612,3
"1210",64,1,-1.0911,11.083,1623,1,1,12,-0.5,1,460.7493,3
"1211",64,1,-1.0911,11.083,1626,1,1,12,-0.82,1,466.124,3
"1212",64,1,-1.0911,11.083,1634,0,1,12,-1.46,1,447.4295,3
"1213",64,1,-1.0911,11.083,1627,0,1,14,0.02,1,441.899,3
"1214",64,1,-1.0911,11.083,1612,1,1,12,0.87,1,487.7006,3
"1215",64,1,-1.0911,11.083,1643,0,1,16,1.91,1,506.473,3
"1216",64,1,-1.0911,11.083,1625,1,1,12,0.2,1,439.7959,3
"1217",64,1,-1.0911,11.083,1631,0,1,16,0.02,1,389.7102,3
"1218",64,1,-1.0911,11.083,1633,1,1,16,-0.66,1,437.3033,3
"1219",64,1,-1.0911,11.083,1630,0,1,16,-0.5,1,545.4977,3
"1220",64,1,-1.0911,11.083,1615,0,1,16,0.41,1,506.6288,3
"1221",54,1,-1.0911,16.654,342,0,1,12,0.41,1,386.7503,3
"1222",54,1,-1.0911,16.654,333,1,1,14,-0.16,1,380.5967,3
"1223",54,1,-1.0911,16.654,339,1,1,12,1.91,1,504.8372,3
"1224",54,1,-1.0911,16.654,334,0,1,16,-0.5,1,428.5013,3
"1225",54,1,-1.0911,16.654,347,1,1,9,-1.14,1,452.1031,3
"1226",54,1,-1.0911,16.654,348,1,1,14,-0.82,1,422.5035,3
"1227",54,1,-1.0911,16.654,353,1,1,14,1.48,1,542.382,3
"1228",54,1,-1.0911,16.654,337,1,1,14,0.87,1,349.2055,3
"1229",54,1,-1.0911,16.654,351,1,1,12,1.77,1,384.9587,3
"1230",54,1,-1.0911,16.654,352,1,1,14,1.48,1,465.7345,3
"1231",54,1,-1.0911,16.654,361,0,1,12,-1.8,1,430.215,3
"1232",54,1,-1.0911,16.654,335,0,1,12,-1.3,1,397.1101,3
"1233",54,1,-1.0911,16.654,340,1,1,16,-0.16,1,413.0005,3
"1234",54,1,-1.0911,16.654,356,0,1,12,-0.33,1,450.8568,3
"1235",54,1,-1.0911,16.654,364,1,0,14,2.43,0,446.4169,3
"1236",54,1,-1.0911,16.654,338,1,1,12,-0.16,1,470.7197,3
"1237",54,1,-1.0911,16.654,362,0,1,12,-0.98,1,408.3268,3
"1238",54,1,-1.0911,16.654,360,1,1,16,0.41,1,505.0709,3
"1239",54,1,-1.0911,16.654,346,0,1,16,2.53,1,508.8098,3
"1240",54,1,-1.0911,16.654,350,1,1,16,0.41,1,383.5566,3
"1241",72,1,1.1041,16.195,2696,1,1,16,0.22,1,334.3278,3
"1242",72,1,1.1041,16.195,2691,1,1,12,1.15,1,485.7532,3
"1243",72,1,1.1041,16.195,2681,0,1,16,1.91,1,436.1349,3
"1244",72,1,1.1041,16.195,2685,0,1,16,-0.5,1,384.9587,3
"1245",72,1,1.1041,16.195,2704,1,1,14,1.15,1,432.4739,3
"1246",72,1,1.1041,16.195,2700,1,1,16,1.15,1,490.349,3
"1247",72,1,1.1041,16.195,2687,1,1,14,-0.16,1,444.2359,3
"1248",72,1,1.1041,16.195,2701,0,1,16,0.87,1,633.5177,3
"1249",72,1,1.1041,16.195,2702,0,1,16,2.53,1,416.6615,3
"1250",72,1,1.1041,16.195,2692,0,1,16,3.77,1,544.6409,3
"1251",72,1,1.1041,16.195,2699,1,1,16,1.91,1,447.7411,3
"1252",72,1,1.1041,16.195,2688,0,0,12,0.87,0,373.9757,3
"1253",72,1,1.1041,16.195,2682,1,1,16,1.48,1,529.1401,3
"1254",72,1,1.1041,16.195,2690,0,1,16,0.02,1,489.8037,3
"1255",72,1,1.1041,16.195,2697,1,1,14,3.77,1,489.2585,3
"1256",72,1,1.1041,16.195,2679,0,1,16,-0.82,1,596.9076,3
"1257",72,1,1.1041,16.195,2678,0,1,12,1.15,1,420.9456,3
"1258",72,1,1.1041,16.195,2680,0,1,12,0.2,1,678.9297,3
"1259",72,1,1.1041,16.195,2698,0,1,16,2.53,1,566.4512,3
"1260",72,1,1.1041,16.195,2695,1,1,14,0.87,1,455.0631,3
"1261",69,1,1.4526,14.39,2340,1,1,14,0.38,1,372.7294,3
"1262",69,1,1.4526,14.39,2350,1,1,14,0.2,1,440.3412,3
"1263",69,1,1.4526,14.39,2345,0,1,12,-0.24,1,418.7646,3
"1264",69,1,1.4526,14.39,2320,1,1,12,-0.66,1,308.8565,3
"1265",69,1,1.4526,14.39,2336,1,1,12,1.91,1,428.2676,3
"1266",69,1,1.4526,14.39,2329,1,1,12,-3.76,1,520.9612,3
"1267",69,1,1.4526,14.39,2326,1,1,16,0.73,1,330.7447,3
"1268",69,1,1.4526,14.39,2328,1,1,16,0.02,1,477.3407,3
"1269",69,1,1.4526,14.39,2324,0,1,14,-0.5,1,463.5535,3
"1270",69,1,1.4526,14.39,2342,1,1,12,-0.16,1,387.4513,3
"1271",69,1,1.4526,14.39,2343,1,1,12,0.87,0,533.6579,3
"1272",69,1,1.4526,14.39,2325,1,1,16,-0.98,1,356.2159,3
"1273",69,1,1.4526,14.39,2334,0,1,14,-1.3,1,393.2933,3
"1274",69,1,1.4526,14.39,2322,0,1,16,2.53,1,501.0204,3
"1275",69,1,1.4526,14.39,2347,1,0,16,0.02,0,428.6571,3
"1276",69,1,1.4526,14.39,2332,1,1,14,-0.5,1,417.5962,3
"1277",69,1,1.4526,14.39,2348,1,1,14,-1.46,1,319.6059,3
"1278",69,1,1.4526,14.39,2337,0,1,14,0.2,1,431.695,3
"1279",69,1,1.4526,14.39,2327,0,1,16,0.02,1,505.0709,3
"1280",69,1,1.4526,14.39,2331,1,1,12,0.2,1,494.7889,3
"1281",70,1,-1.0544,20.576,2472,0,1,16,1.48,1,568.0869,3
"1282",70,1,-1.0544,20.576,2487,0,1,16,2.53,1,536.8515,3
"1283",70,1,-1.0544,20.576,2481,1,1,14,1.09,1,418.2193,3
"1284",70,1,-1.0544,20.576,2464,0,1,16,0.62,1,489.0248,3
"1285",70,1,-1.0544,20.576,2463,1,1,16,2.53,1,581.5625,3
"1286",70,1,-1.0544,20.576,2480,1,1,12,-0.82,1,326.071,3
"1287",70,1,-1.0544,20.576,2461,1,1,14,-1.46,1,529.2179,3
"1288",70,1,-1.0544,20.576,2465,0,1,16,1.91,1,371.7947,3
"1289",70,1,-1.0544,20.576,2492,0,1,16,3.77,1,682.7465,3
"1290",70,1,-1.0544,20.576,2484,0,1,14,1.91,1,462.0735,3
"1291",70,1,-1.0544,20.576,2476,0,1,12,-1.3,1,560.687,3
"1292",70,1,-1.0544,20.576,2460,0,1,16,0.87,1,515.976,3
"1293",70,1,-1.0544,20.576,2474,1,1,16,1.15,1,554.0661,3
"1294",70,1,-1.0544,20.576,2488,0,1,12,0,1,411.4426,3
"1295",70,1,-1.0544,20.576,2489,0,1,12,1.15,1,485.4417,3
"1296",70,1,-1.0544,20.576,2479,0,1,16,-0.5,1,403.4195,3
"1297",70,1,-1.0544,20.576,2486,0,0,16,0.87,0,623.5473,3
"1298",70,1,-1.0544,20.576,2483,0,1,14,0.62,1,388.9313,3
"1299",70,1,-1.0544,20.576,2485,0,1,16,-0.16,1,608.5138,3
"1300",70,1,-1.0544,20.576,2471,0,1,9,-0.16,1,443.5348,3
"1301",71,1,-1.0911,12.848,2582,1,1,14,0.41,1,414.5583,3
"1302",71,1,-1.0911,12.848,2587,0,1,14,-0.16,1,350.0623,3
"1303",71,1,-1.0911,12.848,2574,0,1,12,-0.33,1,354.8138,3
"1304",71,1,-1.0911,12.848,2600,0,1,16,-0.82,1,390.5671,3
"1305",71,1,-1.0911,12.848,2601,0,0,9,-1.63,0,627.3641,3
"1306",71,1,-1.0911,12.848,2581,0,1,12,0.2,1,392.826,3
"1307",71,1,-1.0911,12.848,2580,1,1,16,0.2,1,431.3834,3
"1308",71,1,-1.0911,12.848,2594,1,1,12,-1.65,1,340.6372,3
"1309",71,1,-1.0911,12.848,2568,0,1,16,0.2,1,434.1097,3
"1310",71,1,-1.0911,12.848,2595,1,1,12,-1.3,1,404.4322,3
"1311",71,1,-1.0911,12.848,2573,0,1,12,-0.98,1,337.5214,3
"1312",71,1,-1.0911,12.848,2578,1,1,12,-0.66,0,386.4387,3
"1313",71,1,-1.0911,12.848,2576,0,1,16,1.91,1,423.9835,3
"1314",71,1,-1.0911,12.848,2585,1,1,12,-2.38,1,492.1405,3
"1315",71,1,-1.0911,12.848,2588,0,1,12,0.2,1,383.9461,3
"1316",71,1,-1.0911,12.848,2592,1,1,16,0.2,1,414.8699,3
"1317",71,1,-1.0911,12.848,2598,0,1,14,-0.5,1,374.8325,3
"1318",71,1,-1.0911,12.848,2575,1,1,12,-0.82,1,339.8582,3
"1319",71,1,-1.0911,12.848,2597,1,1,14,0.02,1,292.4988,3
"1320",71,1,-1.0911,12.848,2591,0,1,16,-1.8,1,311.0375,3
"1321",75,1,-1.0911,26.173,2994,0,1,16,-0.33,1,409.8847,3
"1322",75,1,-1.0911,26.173,3005,0,0,9,-0.16,0,417.3625,3
"1323",75,1,-1.0911,26.173,3013,0,0,12,0.87,0,495.5678,3
"1324",75,1,-1.0911,26.173,3008,1,1,12,-0.5,0,528.439,3
"1325",75,1,-1.0911,26.173,2997,1,0,12,-0.5,0,429.436,3
"1326",75,1,-1.0911,26.173,2995,1,1,16,0.2,0,508.0308,3
"1327",75,1,-1.0911,26.173,3022,0,1,6,-0.98,0,513.4834,3
"1328",75,1,-1.0911,26.173,3023,0,1,14,-0.33,1,542.2262,3
"1329",75,1,-1.0911,26.173,3007,1,0,6,-1.14,0,519.0139,3
"1330",75,1,-1.0911,26.173,3014,0,1,12,0.2,1,510.6792,3
"1331",75,1,-1.0911,26.173,2992,0,1,12,-1.14,1,526.7253,3
"1332",75,1,-1.0911,26.173,3019,1,1,12,-0.33,1,501.7215,3
"1333",75,1,-1.0911,26.173,2993,0,1,14,0.62,1,397.3438,3
"1334",75,1,-1.0911,26.173,3009,0,0,9,-0.66,0,331.3678,3
"1335",75,1,-1.0911,26.173,2996,1,1,12,-0.5,1,554.4555,3
"1336",75,1,-1.0911,26.173,3004,0,1,6,-0.5,1,389.6323,3
"1337",75,1,-1.0911,26.173,3000,0,1,16,-0.16,1,391.2681,3
"1338",75,1,-1.0911,26.173,3006,0,0,9,0.2,0,641.385,3
"1339",75,1,-1.0911,26.173,3017,0,0,6,-0.66,0,542.4599,3
"1340",75,1,-1.0911,26.173,3002,1,1,16,0.87,1,369.3021,3
"1341",73,1,-1.0911,19.817,235,1,1,16,0.02,1,439.6401,3
"1342",73,1,-1.0911,19.817,238,0,0,6,-1.3,1,406.0679,3
"1343",73,1,-1.0911,19.817,260,0,0,14,0.87,0,479.5217,3
"1344",73,1,-1.0911,19.817,257,1,0,12,-0.33,0,259.6277,3
"1345",73,1,-1.0911,19.817,245,1,0,14,-0.98,0,481.547,3
"1346",73,1,-1.0911,19.817,259,0,0,12,-0.5,0,353.8791,3
"1347",73,1,-1.0911,19.817,243,1,0,12,-1.61,0,331.2899,3
"1348",73,1,-1.0911,19.817,250,0,0,12,0.2,0,518.8581,3
"1349",73,1,-1.0911,19.817,252,0,0,12,-0.82,1,420.0888,3
"1350",73,1,-1.0911,19.817,237,0,0,12,-2.38,0,379.6619,3
"1351",73,1,-1.0911,19.817,249,1,0,12,-0.66,0,454.0505,3
"1352",73,1,-1.0911,19.817,228,1,0,16,-0.5,0,559.7523,3
"1353",73,1,-1.0911,19.817,236,1,1,9,-2.18,1,334.0941,3
"1354",73,1,-1.0911,19.817,244,1,0,16,-0.82,0,424.6066,3
"1355",73,1,-1.0911,19.817,247,1,1,12,-1.14,1,483.1827,3
"1356",73,1,-1.0911,19.817,230,1,1,12,-0.16,1,400.5375,3
"1357",73,1,-1.0911,19.817,258,1,0,12,0.27,0,254.0972,3
"1358",73,1,-1.0911,19.817,254,0,0,12,-0.16,0,352.2433,3
"1359",73,1,-1.0911,19.817,262,0,0,9,-0.16,0,393.4491,3
"1360",73,1,-1.0911,19.817,253,1,1,9,0.02,0,413.8573,3
"1361",67,1,-1.0911,16.81,192,1,1,12,0.87,1,494.7889,3
"1362",67,1,-1.0911,16.81,202,0,1,16,1.48,0,587.1709,3
"1363",67,1,-1.0911,16.81,204,0,1,16,-0.66,1,458.101,3
"1364",67,1,-1.0911,16.81,197,0,1,14,0.62,1,469.9408,3
"1365",67,1,-1.0911,16.81,206,0,1,16,0.41,1,595.5055,3
"1366",67,1,-1.0911,16.81,191,0,1,16,1.91,1,570.1122,3
"1367",67,1,-1.0911,16.81,193,0,1,16,1.48,1,675.6582,3
"1368",67,1,-1.0911,16.81,203,1,1,16,0.41,1,485.1301,3
"1369",67,1,-1.0911,16.81,218,0,0,16,0.62,1,630.4019,3
"1370",67,1,-1.0911,16.81,217,1,1,16,0.41,1,546.1988,3
"1371",67,1,-1.0911,16.81,207,0,1,16,0.87,1,459.8146,3
"1372",67,1,-1.0911,16.81,220,0,1,16,1.91,1,578.9921,3
"1373",67,1,-1.0911,16.81,199,1,1,16,0.02,1,600.1013,3
"1374",67,1,-1.0911,16.81,205,1,1,16,0.41,1,457.7115,3
"1375",67,1,-1.0911,16.81,200,1,1,16,0.87,1,553.365,3
"1376",67,1,-1.0911,16.81,194,1,1,12,-0.16,1,539.4999,3
"1377",67,1,-1.0911,16.81,219,0,1,16,2.53,1,686.4075,3
"1378",67,1,-1.0911,16.81,198,0,1,16,0.62,1,610.0717,3
"1379",67,1,-1.0911,16.81,216,0,1,16,0.87,1,563.4133,3
"1380",67,1,-1.0911,16.81,208,0,1,16,0.87,1,474.3029,3
"1381",55,1,-1.0911,19.844,4486,0,0,9,0.41,0,335.5741,3
"1382",55,1,-1.0911,19.844,4499,1,0,6,-1.14,0,419.3878,3
"1383",55,1,-1.0911,19.844,4512,1,1,9,-0.66,1,358.5527,3
"1384",55,1,-1.0911,19.844,4483,0,1,12,0.41,0,490.2711,3
