SCHID,PUBLIC,TCSHORT,STRATIO,STIDSTD,FEMALE,LANGATHOME,PARED,HOMEPOS,IMMIG,PV1MATH,CYCLE
50,1,-0.4427,15.4565,84001101,0,0,12,0.2475,0,544.437,2
50,1,-0.4427,15.4565,84005039,0,1,14,2.4278,1,409.829,2
50,1,-0.4427,15.4565,84000717,0,0,9,-0.3392,0,452.584,2
50,1,-0.4427,15.4565,84003446,1,0,12,-1.7941,0,547.64,2
50,1,-0.4427,15.4565,84008790,1,1,6,0.1257,0,488.423,2
50,1,-0.4427,15.4565,84006673,1,0,12,0.0679,0,474.237,2
50,1,-0.4427,15.4565,84003049,0,1,16,-0.237,1,407.392,2
50,1,-0.4427,15.4565,84002141,0,1,12,-1.7711,1,463.296,2
50,1,-0.4427,15.4565,84007261,1,1,16,1.0086,1,464.553,2
39,1,-0.7903,20.339,84003768,0,0,6,0.5304,0,354.926,2
39,1,-0.7903,20.339,84004399,1,1,9,-0.344,0,300.461,2
39,1,-0.7903,20.339,84000575,1,0,9,1.8712,0,403.607,2
39,1,-0.7903,20.339,84004684,1,0,3,-0.6919,0,441.758,2
39,1,-0.7903,20.339,84000684,0,1,12,-0.1559,1,491.121,2
39,1,-0.7903,20.339,84008351,0,0,12,0.8084,0,523.453,2
39,1,-0.7903,20.339,84007055,1,0,6,0.1202,0,302.323,2
39,1,-0.7903,20.339,84005085,1,0,12,-1.8022,0,440.743,2
39,1,-0.7903,20.339,84002313,1,0,9,-1.2608,0,382.639,2
39,1,-0.7903,20.339,84007292,1,0,6,-1.6245,0,296.385,2
39,1,-0.7903,20.339,84000218,0,1,9,0.2409,0,497.822,2
39,1,-0.7903,20.339,84009871,1,1,6,-1.6124,0,353.927,2
39,1,-0.7903,20.339,84008481,0,0,6,-1.1561,0,448.915,2
39,1,-0.7903,20.339,84010550,0,0,9,-0.8631,1,318.548,2
39,1,-0.7903,20.339,84006094,1,0,9,-1.5254,0,452.946,2
39,1,-0.7903,20.339,84001738,1,0,6,-1.4288,0,367.775,2
39,1,-0.7903,20.339,84010012,1,0,3,-2.5567,0,452.433,2
39,1,-0.7903,20.339,84000309,0,1,12,-1.0672,1,571.252,2
39,1,-0.7903,20.339,84002710,0,1,14,0.5615,1,462.134,2
39,1,-0.7903,20.339,84006276,1,0,3,-1.379,0,338.097,2
52,1,0.7093,11.817,3163,0,1,6,0.02,0,578.2131,3
52,1,0.7093,11.817,3149,1,1,16,1.91,0,558.6618,3
52,1,0.7093,11.817,3147,1,1,12,0.62,0,700.3505,3
52,1,0.7093,11.817,3160,0,1,16,-0.16,0,539.3441,3
52,1,0.7093,11.817,3150,1,1,16,-0.82,1,606.2549,3
52,1,0.7093,11.817,3146,1,1,12,1.91,1,506.9403,3
52,1,0.7093,11.817,3156,0,1,16,0.87,1,490.9721,3
52,1,0.7093,11.817,3141,0,1,12,0.2,1,431.0718,3
52,1,0.7093,11.817,3143,0,0,9,-0.76,0,403.6532,3
52,1,0.7093,11.817,3135,1,1,16,0.41,1,574.0069,3
52,1,0.7093,11.817,3161,0,1,12,-0.33,1,413.0784,3
52,1,0.7093,11.817,3166,0,1,12,-0.34,0,394.5396,3
52,1,0.7093,11.817,3137,0,1,14,-0.16,0,481.4691,3
52,1,0.7093,11.817,3142,1,1,12,0.2,1,558.7397,3
52,1,0.7093,11.817,3140,1,1,16,0.62,1,431.2276,3
52,1,0.7093,11.817,3162,1,1,12,0.87,1,458.1788,3
52,1,0.7093,11.817,3152,0,1,16,0.02,1,597.6866,3
52,1,0.7093,11.817,3155,1,1,16,0.2,1,406.2237,3
52,1,0.7093,11.817,3138,1,1,14,0.41,1,468.3829,3
52,1,0.7093,11.817,3157,0,1,12,-2.18,1,416.1162,3
59,1,-1.0911,14.801,4153,1,0,9,0.32,0,422.4256,3
59,1,-1.0911,14.801,4154,1,0,9,-1.8,0,437.1475,3
59,1,-1.0911,14.801,4139,0,1,12,-0.16,0,390.3334,3
59,1,-1.0911,14.801,4157,1,0,6,-1.3,0,515.7423,3
59,1,-1.0911,14.801,4158,1,1,16,0.87,1,475.0818,3
59,1,-1.0911,14.801,4138,1,1,9,-2.38,1,450.4674,3
59,1,-1.0911,14.801,4146,0,1,14,-0.16,1,519.7928,3
59,1,-1.0911,14.801,4134,1,1,12,-0.33,1,455.0631,3
59,1,-1.0911,14.801,4163,0,1,9,-0.66,0,479.6775,3
59,1,-1.0911,14.801,4164,1,1,9,-0.66,1,373.9757,3
59,1,-1.0911,14.801,4150,1,0,12,-0.66,0,275.3622,3
59,1,-1.0911,14.801,4141,0,1,12,-0.82,1,549.3924,3
59,1,-1.0911,14.801,4131,1,1,9,-0.5,1,455.842,3
59,1,-1.0911,14.801,4135,0,0,9,0.2,0,456.5431,3
59,1,-1.0911,14.801,4147,1,1,16,0.02,1,442.1327,3
59,1,-1.0911,14.801,4133,1,1,12,-0.33,1,333.5488,3
59,1,-1.0911,14.801,4132,1,0,6,-1.14,0,432.6297,3
59,1,-1.0911,14.801,4142,0,1,14,-1.98,1,381.9988,3
59,1,-1.0911,14.801,4151,1,1,12,-1.14,0,442.7559,3
59,1,-1.0911,14.801,4161,0,0,12,2.53,0,389.3987,3
53,1,-1.0911,16.929,3270,0,1,12,1.91,1,484.7406,3
53,1,-1.0911,16.929,3281,0,1,16,1.48,1,545.4977,3
53,1,-1.0911,16.929,3279,1,1,12,2.21,1,425.775,3
53,1,-1.0911,16.929,3265,0,1,16,0.62,1,554.6892,3
53,1,-1.0911,16.929,3259,0,1,12,-1.2,1,352.2433,3
53,1,-1.0911,16.929,3282,0,1,14,-1.98,1,486.9216,3
53,1,-1.0911,16.929,3280,1,1,16,0.87,1,463.0083,3
53,1,-1.0911,16.929,3277,1,1,12,0.02,1,532.6453,3
53,1,-1.0911,16.929,3272,0,0,9,-0.82,0,529.0622,3
53,1,-1.0911,16.929,3256,0,1,16,2.53,1,551.6513,3
53,1,-1.0911,16.929,3287,0,1,16,-1.46,1,520.4938,3
53,1,-1.0911,16.929,3291,1,1,12,0.2,1,539.3441,3
53,1,-1.0911,16.929,3275,1,1,14,-0.33,1,497.1257,3
53,1,-1.0911,16.929,3262,1,1,14,0.87,1,425.6193,3
53,1,-1.0911,16.929,3289,1,1,12,-1.14,1,403.3416,3
53,1,-1.0911,16.929,3274,1,1,12,0.62,1,526.8032,3
53,1,-1.0911,16.929,3267,1,1,12,0.87,1,523.6096,3
53,1,-1.0911,16.929,3276,1,1,9,-0.16,1,391.1902,3
53,1,-1.0911,16.929,3271,1,1,16,0.87,1,627.2862,3
53,1,-1.0911,16.929,3273,0,1,14,-0.33,1,473.0566,3
60,1,2.093,17.633,4473,0,1,12,-0.82,1,345.3108,3
60,1,2.093,17.633,4475,0,0,12,0.87,0,564.9712,3
60,1,2.093,17.633,4468,1,1,12,-0.5,1,353.8791,3
60,1,2.093,17.633,4457,0,1,14,-0.98,1,408.0153,3
60,1,2.093,17.633,4472,0,0,12,0.02,0,364.7063,3
60,1,2.093,17.633,4460,0,0,12,0.02,0,551.0282,3
60,1,2.093,17.633,4451,0,1,16,-0.5,1,413.8573,3
60,1,2.093,17.633,4478,1,0,16,-0.33,0,359.7211,3
60,1,2.093,17.633,4458,1,1,12,-0.82,1,433.7981,3
60,1,2.093,17.633,4448,0,0,9,-0.66,0,557.805,3
60,1,2.093,17.633,4467,1,1,6,-0.33,0,444.9369,3
60,1,2.093,17.633,4465,0,0,9,-1.3,0,342.974,3
60,1,2.093,17.633,4474,1,1,12,-0.98,1,420.7898,3
60,1,2.093,17.633,4445,1,1,9,-1.3,0,380.7525,3
60,1,2.093,17.633,4462,1,0,9,-0.16,0,505.7719,3
60,1,2.093,17.633,4452,1,0,9,-0.33,0,533.8916,3
60,1,2.093,17.633,4464,1,1,9,-0.5,1,377.4809,3
60,1,2.093,17.633,4447,1,0,6,-1.8,0,476.9512,3
60,1,2.093,17.633,4450,1,1,12,-0.66,0,397.188,3
60,1,2.093,17.633,4456,1,1,12,-0.66,0,414.4804,3
64,1,-1.0911,15.366,767,0,1,16,2.53,1,713.7482,3
64,1,-1.0911,15.366,760,0,1,12,-0.16,1,646.7596,3
64,1,-1.0911,15.366,772,1,1,12,0.2,1,450.1558,3
64,1,-1.0911,15.366,744,1,1,12,-0.16,1,420.7898,3
64,1,-1.0911,15.366,741,0,0,12,-0.23,0,372.0284,3
64,1,-1.0911,15.366,764,1,1,12,-1.04,1,389.6323,3
64,1,-1.0911,15.366,755,1,1,9,-0.16,1,541.5252,3
64,1,-1.0911,15.366,757,0,1,14,-0.82,1,519.9486,3
64,1,-1.0911,15.366,748,0,1,12,-0.16,1,318.9827,3
64,1,-1.0911,15.366,771,1,1,16,1.15,1,705.5694,3
64,1,-1.0911,15.366,754,0,1,16,-0.16,1,504.2141,3
64,1,-1.0911,15.366,766,1,1,16,-0.33,1,642.8649,3
64,1,-1.0911,15.366,742,0,1,16,1.15,1,573.5395,3
64,1,-1.0911,15.366,751,1,1,12,1.48,1,466.9029,3
64,1,-1.0911,15.366,737,0,1,16,1.15,1,584.6783,3
64,1,-1.0911,15.366,761,1,1,16,1.15,1,598.3097,3
64,1,-1.0911,15.366,747,0,1,12,1.15,1,463.0083,3
64,1,-1.0911,15.366,768,1,1,16,1.91,1,624.1704,3
64,1,-1.0911,15.366,759,0,1,16,0.62,1,563.4133,3
64,1,-1.0911,15.366,770,1,1,14,0.02,1,667.0899,3
71,1,-1.0911,24.942,2174,0,1,16,1.48,0,538.0978,3
71,1,-1.0911,24.942,2166,0,1,16,1.91,1,499.4625,3
71,1,-1.0911,24.942,2176,1,1,14,1.15,1,474.4586,3
71,1,-1.0911,24.942,2164,0,1,16,0.87,1,453.5052,3
71,1,-1.0911,24.942,2173,0,1,16,2.53,1,597.6866,3
71,1,-1.0911,24.942,2177,0,1,16,0.02,1,461.4504,3
71,1,-1.0911,24.942,2160,1,1,14,0.62,1,365.4074,3
71,1,-1.0911,24.942,2183,0,1,16,0.02,1,476.0944,3
71,1,-1.0911,24.942,2167,0,1,16,0.62,1,590.5982,3
71,1,-1.0911,24.942,2180,0,1,12,0.87,1,426.3982,3
71,1,-1.0911,24.942,2161,0,0,16,1.48,1,435.9012,3
71,1,-1.0911,24.942,2171,1,1,16,0.62,1,611.9411,3
71,1,-1.0911,24.942,2184,1,1,16,2.53,0,605.398,3
71,1,-1.0911,24.942,2185,0,1,14,-0.33,1,440.4191,3
71,1,-1.0911,24.942,2181,0,0,16,2.53,0,445.8716,3
71,1,-1.0911,24.942,2159,0,1,16,0.2,1,412.2215,3
71,1,-1.0911,24.942,2172,0,1,16,0.2,1,526.8032,3
71,1,-1.0911,24.942,2156,1,1,16,0.62,0,625.3388,3
71,1,-1.0911,24.942,2157,1,1,16,0.41,1,476.1723,3
71,1,-1.0911,24.942,2163,0,1,16,-0.33,0,430.9939,3
75,1,-1.0911,26.173,3017,0,0,6,-0.66,0,542.4599,3
75,1,-1.0911,26.173,3012,0,1,12,-0.98,1,570.4237,3
75,1,-1.0911,26.173,3009,0,0,9,-0.66,0,331.3678,3
75,1,-1.0911,26.173,2999,0,1,12,0.2,0,432.5518,3
75,1,-1.0911,26.173,2993,0,1,14,0.62,1,397.3438,3
75,1,-1.0911,26.173,2994,0,1,16,-0.33,1,409.8847,3
75,1,-1.0911,26.173,3015,1,1,12,0.87,0,528.5948,3
75,1,-1.0911,26.173,3008,1,1,12,-0.5,0,528.439,3
75,1,-1.0911,26.173,3001,1,1,12,-0.16,1,423.1267,3
75,1,-1.0911,26.173,2995,1,1,16,0.2,0,508.0308,3
75,1,-1.0911,26.173,3002,1,1,16,0.87,1,369.3021,3
75,1,-1.0911,26.173,3004,0,1,6,-0.5,1,389.6323,3
75,1,-1.0911,26.173,2996,1,1,12,-0.5,1,554.4555,3
75,1,-1.0911,26.173,3021,0,1,12,-0.98,0,369.6136,3
75,1,-1.0911,26.173,2992,0,1,12,-1.14,1,526.7253,3
75,1,-1.0911,26.173,3003,1,1,12,0.62,0,477.9639,3
75,1,-1.0911,26.173,3000,0,1,16,-0.16,1,391.2681,3
75,1,-1.0911,26.173,3014,0,1,12,0.2,1,510.6792,3
75,1,-1.0911,26.173,2997,1,0,12,-0.5,0,429.436,3
75,1,-1.0911,26.173,3011,1,1,12,0.62,1,448.9874,3
56,1,0.4567,21.405,3836,0,1,14,1.48,1,550.2493,3
56,1,0.4567,21.405,3847,0,1,16,-0.16,1,564.9712,3
56,1,0.4567,21.405,3833,0,1,16,0.41,1,449.0653,3
56,1,0.4567,21.405,3845,0,0,16,0.87,0,637.3345,3
56,1,0.4567,21.405,3839,0,1,16,1.91,1,659.9237,3
56,1,0.4567,21.405,3846,0,1,12,-0.66,1,444.0801,3
56,1,0.4567,21.405,3841,0,1,16,-0.33,1,565.9838,3
56,1,0.4567,21.405,3832,0,1,16,1.15,1,559.6744,3
56,1,0.4567,21.405,3826,1,1,14,2.53,1,381.064,3
56,1,0.4567,21.405,3838,1,1,14,1.48,1,427.3329,3
56,1,0.4567,21.405,3831,1,0,16,-0.98,0,622.7683,3
56,1,0.4567,21.405,3825,1,1,9,-1.46,0,454.4399,3
56,1,0.4567,21.405,3828,0,1,16,0.2,1,402.6406,3
56,1,0.4567,21.405,3830,1,1,16,1.15,1,557.1818,3
56,1,0.4567,21.405,3837,1,1,16,0.41,1,501.9551,3
56,1,0.4567,21.405,3815,1,1,12,0.02,1,413.7794,3
56,1,0.4567,21.405,3818,1,1,12,-0.5,1,403.6532,3
56,1,0.4567,21.405,3820,1,1,14,1.48,1,582.0299,3
56,1,0.4567,21.405,3822,0,0,12,-1.63,0,545.4977,3
56,1,0.4567,21.405,3844,0,0,12,-0.16,0,438.4717,3
63,1,-1.0911,13.115,683,1,1,16,0.87,1,578.9142,3
63,1,-1.0911,13.115,676,0,1,16,0.62,1,656.1069,3
63,1,-1.0911,13.115,681,1,1,14,-1.63,1,471.6545,3
63,1,-1.0911,13.115,678,1,1,16,-0.16,1,500.3194,3
63,1,-1.0911,13.115,667,1,1,16,2.53,1,462.0735,3
63,1,-1.0911,13.115,697,1,1,12,-0.5,1,473.1344,3
63,1,-1.0911,13.115,685,1,1,16,0.87,1,459.503,3
63,1,-1.0911,13.115,686,0,1,14,0.02,1,449.7663,3
63,1,-1.0911,13.115,684,0,1,16,1.15,1,632.1935,3
63,1,-1.0911,13.115,675,0,1,16,0.02,1,586.0025,3
63,1,-1.0911,13.115,670,0,1,14,-0.98,1,474.6923,3
63,1,-1.0911,13.115,666,0,1,12,-1,1,463.7872,3
63,1,-1.0911,13.115,677,1,1,16,3.77,1,519.0139,3
63,1,-1.0911,13.115,699,0,1,14,-0.66,1,470.564,3
63,1,-1.0911,13.115,700,0,1,16,2.53,1,602.2823,3
63,1,-1.0911,13.115,668,1,1,16,-0.33,1,496.4247,3
63,1,-1.0911,13.115,687,1,1,16,3.77,1,536.8515,3
63,1,-1.0911,13.115,672,1,1,16,1.43,1,690.3022,3
63,1,-1.0911,13.115,693,0,1,14,0.2,1,508.1866,3
63,1,-1.0911,13.115,669,1,1,16,1.15,1,673.2435,3
57,1,0.7093,3.245,3930,0,1,16,0.02,1,472.745,3
57,1,0.7093,3.245,3906,0,0,9,0.62,0,589.1182,3
57,1,0.7093,3.245,3913,0,0,6,0.02,0,544.6409,3
57,1,0.7093,3.245,3904,0,1,12,1.15,1,417.6741,3
57,1,0.7093,3.245,3914,1,1,14,0.87,1,400.2259,3
57,1,0.7093,3.245,3918,1,1,14,0.87,1,465.9682,3
57,1,0.7093,3.245,3922,1,1,16,-1.8,1,506.2393,3
57,1,0.7093,3.245,3910,0,0,12,1.15,0,540.5125,3
57,1,0.7093,3.245,3899,1,0,12,1.15,0,460.6714,3
57,1,0.7093,3.245,3908,0,0,9,0.02,0,479.2102,3
57,1,0.7093,3.245,3917,0,1,12,0.02,0,519.7149,3
57,1,0.7093,3.245,3923,1,1,14,0.02,1,459.8925,3
57,1,0.7093,3.245,3924,1,1,9,-1.3,1,509.6666,3
57,1,0.7093,3.245,3927,0,1,14,1.48,1,543.2388,3
57,1,0.7093,3.245,3921,1,1,12,-1.63,1,498.8394,3
57,1,0.7093,3.245,3920,0,1,12,-2.38,1,469.8629,3
57,1,0.7093,3.245,3926,1,1,9,-1.46,0,460.983,3
57,1,0.7093,3.245,3898,0,1,16,1.48,1,588.4172,3
57,1,0.7093,3.245,3915,1,1,12,-0.5,1,511.3024,3
57,1,0.7093,3.245,3909,0,0,12,-0.98,0,432.5518,3
51,1,-1.0911,14.515,3067,1,1,16,-0.33,1,463.6314,3
51,1,-1.0911,14.515,3092,1,1,16,0.02,1,507.2519,3
51,1,-1.0911,14.515,3079,0,1,16,0.41,1,386.984,3
51,1,-1.0911,14.515,3065,0,1,12,1.38,1,363.3043,3
51,1,-1.0911,14.515,3076,0,1,16,-0.5,1,494.9447,3
51,1,-1.0911,14.515,3087,1,1,12,-0.16,1,433.3307,3
51,1,-1.0911,14.515,3080,1,1,9,-0.5,1,473.7576,3
51,1,-1.0911,14.515,3072,1,1,12,-0.16,1,410.7415,3
51,1,-1.0911,14.515,3084,0,1,16,0.2,1,524.4664,3
51,1,-1.0911,14.515,3073,1,1,14,0.02,1,399.0575,3
51,1,-1.0911,14.515,3078,1,1,14,3.35,1,443.0675,3
51,1,-1.0911,14.515,3075,1,1,12,0.41,1,386.0492,3
51,1,-1.0911,14.515,3085,0,1,14,0.07,1,403.3416,3
51,1,-1.0911,14.515,3061,0,1,12,0.87,1,363.9274,3
51,1,-1.0911,14.515,3068,1,1,14,0.2,1,410.5858,3
51,1,-1.0911,14.515,3069,0,1,16,0.2,1,377.2472,3
51,1,-1.0911,14.515,3094,0,1,12,-0.5,1,511.0687,3
51,1,-1.0911,14.515,3093,1,1,12,-1.14,1,478.6649,3
51,1,-1.0911,14.515,3071,1,1,16,-0.82,1,448.8316,3
51,1,-1.0911,14.515,3074,0,1,12,1.26,1,501.9551,3
58,1,-1.0911,15.915,4106,0,1,16,0.87,1,550.0156,3
58,1,-1.0911,15.915,4120,1,1,16,2.53,0,437.2254,3
58,1,-1.0911,15.915,4114,0,1,16,-1.38,1,484.1954,3
58,1,-1.0911,15.915,4118,1,1,12,-0.16,1,512.7824,3
58,1,-1.0911,15.915,4107,1,1,16,0.2,0,507.953,3
58,1,-1.0911,15.915,4124,1,1,12,-0.16,1,324.4353,3
58,1,-1.0911,15.915,4122,0,1,14,0.87,1,511.614,3
58,1,-1.0911,15.915,4121,1,0,12,-0.33,0,517.0665,3
58,1,-1.0911,15.915,4112,0,0,6,-1.14,0,446.5727,3
58,1,-1.0911,15.915,4109,0,1,16,1.15,1,628.8441,3
58,1,-1.0911,15.915,4110,1,1,16,0.62,1,578.6026,3
58,1,-1.0911,15.915,4123,1,1,16,1.48,1,539.8894,3
58,1,-1.0911,15.915,4102,0,1,16,3.77,1,637.3345,3
58,1,-1.0911,15.915,4119,0,1,16,1.15,1,618.1726,3
58,1,-1.0911,15.915,4127,1,1,12,0.2,1,531.399,3
58,1,-1.0911,15.915,4129,1,1,16,1.91,1,661.7931,3
58,1,-1.0911,15.915,4108,0,1,16,0.62,1,561.5439,3
58,1,-1.0911,15.915,4104,0,1,16,3.77,1,609.2927,3
58,1,-1.0911,15.915,4115,0,0,9,-1.3,0,464.5661,3
58,1,-1.0911,15.915,4125,0,1,16,2.53,1,579.9268,3
61,1,-1.0911,23.385,4929,0,0,9,-0.16,0,402.2511,3
61,1,-1.0911,23.385,4926,1,1,16,1.91,1,642.9428,3
61,1,-1.0911,23.385,4909,0,1,16,1.48,1,702.0642,3
61,1,-1.0911,23.385,4910,0,0,12,-0.16,0,531.4769,3
61,1,-1.0911,23.385,4915,0,1,16,2.53,0,703.6221,3
61,1,-1.0911,23.385,4922,1,1,3,-0.98,0,600.257,3
61,1,-1.0911,23.385,4902,0,1,9,-0.16,0,550.9503,3
61,1,-1.0911,23.385,4914,1,0,9,0.15,0,556.4808,3
61,1,-1.0911,23.385,4908,0,1,14,-0.33,0,536.3063,3
61,1,-1.0911,23.385,4927,0,1,16,0.62,1,431.9286,3
61,1,-1.0911,23.385,4920,1,1,16,1.15,1,614.8232,3
61,1,-1.0911,23.385,4900,0,0,16,1.15,0,577.3563,3
61,1,-1.0911,23.385,4905,0,1,16,1.91,1,708.9188,3
61,1,-1.0911,23.385,4904,1,1,16,0.2,0,607.2675,3
61,1,-1.0911,23.385,4903,1,1,14,1.91,1,621.8336,3
61,1,-1.0911,23.385,4901,1,1,16,1.91,1,629.5451,3
61,1,-1.0911,23.385,4907,1,0,16,1.15,0,589.8193,3
61,1,-1.0911,23.385,4906,1,1,16,0.2,1,602.9833,3
61,1,-1.0911,23.385,4911,1,1,16,0.62,1,702.8431,3
61,1,-1.0911,23.385,4897,0,0,16,1.15,0,455.141,3
54,1,-1.0911,21.445,3709,1,1,14,1.91,1,582.8088,3
54,1,-1.0911,21.445,3676,1,1,16,2.53,0,534.5147,3
54,1,-1.0911,21.445,3686,0,1,12,0.87,1,455.5305,3
54,1,-1.0911,21.445,3694,0,1,16,-0.16,1,558.3502,3
54,1,-1.0911,21.445,3710,0,1,16,0.2,0,601.8149,3
54,1,-1.0911,21.445,3696,1,1,16,0.62,1,529.2958,3
54,1,-1.0911,21.445,3683,1,1,16,1.15,1,599.2444,3
54,1,-1.0911,21.445,3692,1,1,16,1.91,1,457.322,3
54,1,-1.0911,21.445,3680,1,0,16,0.02,0,595.2718,3
54,1,-1.0911,21.445,3704,0,0,9,-0.5,0,681.8118,3
54,1,-1.0911,21.445,3678,0,1,12,0.62,1,560.3754,3
54,1,-1.0911,21.445,3699,1,1,16,1.15,1,568.0869,3
54,1,-1.0911,21.445,3671,0,1,16,-0.33,0,593.0129,3
54,1,-1.0911,21.445,3684,0,0,9,-0.66,0,422.2698,3
54,1,-1.0911,21.445,3693,0,1,3,0.02,0,601.6591,3
54,1,-1.0911,21.445,3691,1,1,14,-0.33,1,610.0717,3
54,1,-1.0911,21.445,3700,1,1,12,-0.16,1,510.4456,3
54,1,-1.0911,21.445,3705,1,1,12,-1.63,1,516.5213,3
54,1,-1.0911,21.445,3690,1,1,16,0.41,1,585.9246,3
54,1,-1.0911,21.445,3701,1,1,6,-0.5,0,657.6647,3
72,1,-1.0911,16.995,2215,0,1,12,-0.53,1,518.2349,3
72,1,-1.0911,16.995,2216,1,1,16,-1.14,1,342.8961,3
72,1,-1.0911,16.995,2202,0,1,16,3.77,1,518.157,3
72,1,-1.0911,16.995,2196,1,1,16,1.91,1,596.1287,3
72,1,-1.0911,16.995,2212,0,1,16,-0.16,1,656.4963,3
72,1,-1.0911,16.995,2198,0,1,12,-0.82,1,486.2206,3
72,1,-1.0911,16.995,2209,0,1,16,0.2,1,529.1401,3
72,1,-1.0911,16.995,2207,1,1,16,1.15,1,624.9494,3
72,1,-1.0911,16.995,2200,0,1,16,-2.36,1,367.9779,3
72,1,-1.0911,16.995,2193,1,1,12,0.2,1,387.5292,3
72,1,-1.0911,16.995,2199,0,1,16,1.48,1,525.6348,3
72,1,-1.0911,16.995,2197,0,0,6,-2.38,0,373.2747,3
72,1,-1.0911,16.995,2188,1,1,16,0.41,1,644.4228,3
72,1,-1.0911,16.995,2210,1,0,14,0.62,0,420.9456,3
72,1,-1.0911,16.995,2218,0,1,16,0.2,1,466.7472,3
72,1,-1.0911,16.995,2201,0,1,16,1.91,1,523.6096,3
72,1,-1.0911,16.995,2194,0,1,14,-0.7,1,459.0357,3
72,1,-1.0911,16.995,2191,1,1,12,-0.33,0,429.2803,3
72,1,-1.0911,16.995,2190,0,1,16,0.2,1,607.1117,3
72,1,-1.0911,16.995,2211,0,1,16,-0.66,1,451.48,3
68,1,-1.0911,11.083,1621,0,1,12,-1.46,1,379.0388,3
68,1,-1.0911,11.083,1633,1,1,16,-0.66,1,437.3033,3
68,1,-1.0911,11.083,1622,1,1,12,0.2,1,509.5887,3
68,1,-1.0911,11.083,1631,0,1,16,0.02,1,389.7102,3
68,1,-1.0911,11.083,1617,0,1,14,0.02,1,410.6637,3
68,1,-1.0911,11.083,1641,0,1,12,1.48,1,486.2985,3
68,1,-1.0911,11.083,1636,0,1,12,-1.87,1,421.1014,3
68,1,-1.0911,11.083,1626,1,1,12,-0.82,1,466.124,3
68,1,-1.0911,11.083,1632,0,1,12,-0.82,1,438.8612,3
68,1,-1.0911,11.083,1634,0,1,12,-1.46,1,447.4295,3
68,1,-1.0911,11.083,1615,0,1,16,0.41,1,506.6288,3
68,1,-1.0911,11.083,1619,1,1,14,0.2,1,499.4625,3
68,1,-1.0911,11.083,1614,0,1,14,-0.33,1,456.6989,3
68,1,-1.0911,11.083,1629,1,1,16,1.91,1,548.224,3
68,1,-1.0911,11.083,1624,1,1,12,-0.66,1,450.3895,3
68,1,-1.0911,11.083,1627,0,1,14,0.02,1,441.899,3
68,1,-1.0911,11.083,1620,1,1,16,0.2,1,620.9768,3
68,1,-1.0911,11.083,1625,1,1,12,0.2,1,439.7959,3
68,1,-1.0911,11.083,1637,0,1,14,0.41,1,599.1665,3
68,1,-1.0911,11.083,1616,1,1,14,0.41,1,423.9056,3
69,1,-1.0911,24.893,1899,1,0,12,-0.5,0,427.8782,3
69,1,-1.0911,24.893,1914,0,1,16,-0.5,1,477.886,3
69,1,-1.0911,24.893,1917,1,1,14,-1.63,1,490.6605,3
69,1,-1.0911,24.893,1892,1,0,16,1.48,0,477.7302,3
69,1,-1.0911,24.893,1912,1,0,16,1.91,0,444.3138,3
69,1,-1.0911,24.893,1919,0,0,16,1.15,0,685.0055,3
69,1,-1.0911,24.893,1896,0,1,16,0.62,1,449.6105,3
69,1,-1.0911,24.893,1902,0,1,16,-0.5,0,458.9578,3
69,1,-1.0911,24.893,1908,1,1,16,1.48,1,563.4912,3
69,1,-1.0911,24.893,1903,0,1,12,-1,1,405.2111,3
69,1,-1.0911,24.893,1907,1,0,12,-0.98,0,380.5188,3
69,1,-1.0911,24.893,1920,0,1,16,0.87,1,404.5879,3
69,1,-1.0911,24.893,1905,0,1,16,2.53,0,644.8123,3
69,1,-1.0911,24.893,1911,1,1,16,1.48,1,520.8054,3
69,1,-1.0911,24.893,1915,0,1,12,1.48,1,536.1505,3
69,1,-1.0911,24.893,1910,1,1,16,0.02,1,304.7282,3
69,1,-1.0911,24.893,1918,0,1,16,0.2,1,370.1589,3
69,1,-1.0911,24.893,1904,0,1,12,-0.59,1,548.6135,3
69,1,-1.0911,24.893,1895,1,0,16,1.15,1,546.9777,3
69,1,-1.0911,24.893,1897,0,0,14,-0.98,0,381.7651,3
73,1,-1.0544,20.576,2491,1,1,12,1.15,1,503.5909,3
73,1,-1.0544,20.576,2487,0,1,16,2.53,1,536.8515,3
73,1,-1.0544,20.576,2482,1,1,16,1.48,1,607.1117,3
73,1,-1.0544,20.576,2488,0,1,12,0,1,411.4426,3
73,1,-1.0544,20.576,2478,1,1,16,0.02,1,456.3094,3
73,1,-1.0544,20.576,2466,1,1,16,0.62,1,591.3772,3
73,1,-1.0544,20.576,2476,0,1,12,-1.3,1,560.687,3
73,1,-1.0544,20.576,2485,0,1,16,-0.16,1,608.5138,3
73,1,-1.0544,20.576,2460,0,1,16,0.87,1,515.976,3
73,1,-1.0544,20.576,2489,0,1,12,1.15,1,485.4417,3
73,1,-1.0544,20.576,2481,1,1,14,1.09,1,418.2193,3
73,1,-1.0544,20.576,2477,1,1,16,1.91,1,511.9255,3
73,1,-1.0544,20.576,2462,1,1,12,-0.66,1,434.1876,3
73,1,-1.0544,20.576,2473,0,1,16,1.48,1,476.1723,3
73,1,-1.0544,20.576,2463,1,1,16,2.53,1,581.5625,3
73,1,-1.0544,20.576,2483,0,1,14,0.62,1,388.9313,3
73,1,-1.0544,20.576,2472,0,1,16,1.48,1,568.0869,3
