ChildID,SchoolId,Male,Race,SES,FLunch,Age,cycle,time,y,id,sid
10001091,1536,1,Hispanic,-0.597,78,62.37,1,11,153.142,225,27
10001096,1361,1,Hispanic,-0.574,100,59.93,1,0,41.6156,163,19
10001096,1361,1,Hispanic,-0.574,100,59.93,1,1,58.3907,163,19
10001096,1361,1,Hispanic,-0.574,100,59.93,1,2,73.2774,163,19
10001096,1361,1,Hispanic,-0.574,100,59.93,1,3,84.9044,163,19
10001096,1361,1,Hispanic,-0.574,100,59.93,1,4,98.0504,163,19
10001096,1361,1,Hispanic,-0.574,100,59.93,1,5,106.2445,163,19
10001096,1361,1,Hispanic,-0.574,100,59.93,1,7,99.819,163,19
10001096,1361,1,Hispanic,-0.574,100,59.93,1,9,107.7785,163,19
10001096,1361,1,Hispanic,-0.574,100,59.93,1,11,105.3367,163,19
10001182,1955,1,Hispanic,-1.13,83,66.57,1,0,52.9432,487,58
10001182,1955,1,Hispanic,-1.13,83,66.57,1,1,56.8972,487,58
10001182,1955,1,Hispanic,-1.13,83,66.57,1,2,62.0084,487,58
10001182,1955,1,Hispanic,-1.13,83,66.57,1,3,85.4053,487,58
10001182,1955,1,Hispanic,-1.13,83,66.57,1,4,83.3717,487,58
10001182,1955,1,Hispanic,-1.13,83,66.57,1,5,91.8256,487,58
10001182,1955,1,Hispanic,-1.13,83,66.57,1,7,102.3953,487,58
10001182,1955,1,Hispanic,-1.13,83,66.57,1,9,104.2481,487,58
10001182,1955,1,Hispanic,-1.13,83,66.57,1,11,110.1515,487,58
10001243,1772,1,Black,-0.651,100,72.73,1,0,64.3028,358,42
10001243,1772,1,Black,-0.651,100,72.73,1,1,84.7436,358,42
10001243,1772,1,Black,-0.651,100,72.73,1,2,100.5071,358,42
10001243,1772,1,Black,-0.651,100,72.73,1,3,103.7668,358,42
10001243,1772,1,Black,-0.651,100,72.73,1,4,112.3063,358,42
10001243,1772,1,Black,-0.651,100,72.73,1,5,125.8077,358,42
10001243,1772,1,Black,-0.651,100,72.73,1,7,117.3137,358,42
10001243,1772,1,Black,-0.651,100,72.73,1,9,127.3029,358,42
10001243,1772,1,Black,-0.651,100,72.73,1,11,133.9413,358,42
10001245,1708,1,Hispanic,-0.381,96,62.73,1,0,54.8219,325,38
10001245,1708,1,Hispanic,-0.381,96,62.73,1,1,70.8248,325,38
10001245,1708,1,Hispanic,-0.381,96,62.73,1,2,86.6981,325,38
10001245,1708,1,Hispanic,-0.381,96,62.73,1,3,119.9792,325,38
10001245,1708,1,Hispanic,-0.381,96,62.73,1,4,118.5635,325,38
10001245,1708,1,Hispanic,-0.381,96,62.73,1,5,120.799,325,38
10001245,1708,1,Hispanic,-0.381,96,62.73,1,7,132.5657,325,38
10001245,1708,1,Hispanic,-0.381,96,62.73,1,9,149.1003,325,38
10001245,1708,1,Hispanic,-0.381,96,62.73,1,11,153.4348,325,38
10001350,1925,1,Hispanic,-0.112,80,68.43,1,0,46.206,474,56
10001350,1925,1,Hispanic,-0.112,80,68.43,1,1,62.1685,474,56
10001350,1925,1,Hispanic,-0.112,80,68.43,1,2,70.4216,474,56
10001350,1925,1,Hispanic,-0.112,80,68.43,1,3,94.6879,474,56
10001350,1925,1,Hispanic,-0.112,80,68.43,1,4,96.1165,474,56
10001350,1925,1,Hispanic,-0.112,80,68.43,1,5,117.4348,474,56
10001350,1925,1,Hispanic,-0.112,80,68.43,1,7,122.583,474,56
10001350,1925,1,Hispanic,-0.112,80,68.43,1,9,124.3223,474,56
10001350,1925,1,Hispanic,-0.112,80,68.43,1,11,135.2577,474,56
10001399,2115,1,Hispanic,0.1168,83,65,1,0,59.8453,550,65
10001399,2115,1,Hispanic,0.1168,83,65,1,1,70.8738,550,65
10001399,2115,1,Hispanic,0.1168,83,65,1,2,84.9005,550,65
10001399,2115,1,Hispanic,0.1168,83,65,1,3,106.8932,550,65
10001399,2115,1,Hispanic,0.1168,83,65,1,4,112.706,550,65
10001399,2115,1,Hispanic,0.1168,83,65,1,5,116.7501,550,65
10001399,2115,1,Hispanic,0.1168,83,65,1,7,124.9269,550,65
10001399,2115,1,Hispanic,0.1168,83,65,1,9,135.2708,550,65
10001399,2115,1,Hispanic,0.1168,83,65,1,11,142.8174,550,65
10001435,1006,1,Hispanic,0.481,78,72.73,1,0,48.7586,2,1
10001435,1006,1,Hispanic,0.481,78,72.73,1,1,65.7522,2,1
10001435,1006,1,Hispanic,0.481,78,72.73,1,2,76.2365,2,1
10001435,1006,1,Hispanic,0.481,78,72.73,1,3,109.5571,2,1
10001435,1006,1,Hispanic,0.481,78,72.73,1,4,97.0628,2,1
10001435,1006,1,Hispanic,0.481,78,72.73,1,5,117.6387,2,1
10001435,1006,1,Hispanic,0.481,78,72.73,1,7,111.5395,2,1
10001435,1006,1,Hispanic,0.481,78,72.73,1,9,113.2559,2,1
10001435,1006,1,Hispanic,0.481,78,72.73,1,11,128.594,2,1
10001488,2050,1,Hispanic,-1.17,84,59.87,1,0,52.5304,521,62
10001488,2050,1,Hispanic,-1.17,84,59.87,1,1,72.4397,521,62
10001488,2050,1,Hispanic,-1.17,84,59.87,1,2,85.3262,521,62
10001488,2050,1,Hispanic,-1.17,84,59.87,1,3,99.2078,521,62
10001488,2050,1,Hispanic,-1.17,84,59.87,1,4,107.7068,521,62
10001488,2050,1,Hispanic,-1.17,84,59.87,1,5,111.1403,521,62
10001488,2050,1,Hispanic,-1.17,84,59.87,1,7,130.164,521,62
10001488,2050,1,Hispanic,-1.17,84,59.87,1,9,127.7813,521,62
10001488,2050,1,Hispanic,-1.17,84,59.87,1,11,144.2334,521,62
10001512,1066,1,Hispanic,-0.894,100,53.27,1,0,36.1013,21,3
10001512,1066,1,Hispanic,-0.894,100,53.27,1,1,48.751,21,3
10001512,1066,1,Hispanic,-0.894,100,53.27,1,2,48.8192,21,3
10001512,1066,1,Hispanic,-0.894,100,53.27,1,3,57.133,21,3
10001512,1066,1,Hispanic,-0.894,100,53.27,1,4,71.5125,21,3
10001512,1066,1,Hispanic,-0.894,100,53.27,1,5,79.2958,21,3
10001512,1066,1,Hispanic,-0.894,100,53.27,1,7,94.6358,21,3
10001512,1066,1,Hispanic,-0.894,100,53.27,1,9,118.8049,21,3
10001512,1066,1,Hispanic,-0.894,100,53.27,1,11,108.164,21,3
10001521,1681,1,Hispanic,-0.23,80,65.4,1,0,43.913,307,36
10001521,1681,1,Hispanic,-0.23,80,65.4,1,1,54.2937,307,36
10001521,1681,1,Hispanic,-0.23,80,65.4,1,2,63.4606,307,36
10001521,1681,1,Hispanic,-0.23,80,65.4,1,3,87.6072,307,36
10001521,1681,1,Hispanic,-0.23,80,65.4,1,4,91.9669,307,36
10001521,1681,1,Hispanic,-0.23,80,65.4,1,5,104.3531,307,36
10001521,1681,1,Hispanic,-0.23,80,65.4,1,7,110.0808,307,36
10001521,1681,1,Hispanic,-0.23,80,65.4,1,9,120.3862,307,36
10001521,1681,1,Hispanic,-0.23,80,65.4,1,11,109.875,307,36
10001522,2205,1,Hispanic,-0.592,100,50.7,1,0,62.3785,598,70
10001522,2205,1,Hispanic,-0.592,100,50.7,1,1,73.6688,598,70
10001522,2205,1,Hispanic,-0.592,100,50.7,1,2,94.1009,598,70
10001522,2205,1,Hispanic,-0.592,100,50.7,1,3,106.1544,598,70
10001522,2205,1,Hispanic,-0.592,100,50.7,1,4,98.6221,598,70
10001522,2205,1,Hispanic,-0.592,100,50.7,1,5,131.9979,598,70
10001522,2205,1,Hispanic,-0.592,100,50.7,1,7,125.2339,598,70
10001522,2205,1,Hispanic,-0.592,100,50.7,1,9,137.3613,598,70
10001522,2205,1,Hispanic,-0.592,100,50.7,1,11,142.048,598,70
10001556,1094,1,Asian,-1.47,76,62.03,1,0,42.275,48,6
10001556,1094,1,Asian,-1.47,76,62.03,1,1,47.8472,48,6
10001556,1094,1,Asian,-1.47,76,62.03,1,2,57.9699,48,6
10001556,1094,1,Asian,-1.47,76,62.03,1,3,86.4679,48,6
10001556,1094,1,Asian,-1.47,76,62.03,1,4,106.2922,48,6
10001556,1094,1,Asian,-1.47,76,62.03,1,5,102.1317,48,6
10001556,1094,1,Asian,-1.47,76,62.03,1,7,107.2124,48,6
10001556,1094,1,Asian,-1.47,76,62.03,1,9,112.2421,48,6
10001556,1094,1,Asian,-1.47,76,62.03,1,11,120.4031,48,6
10001586,2304,1,Hispanic,-1.42,100,59.3,1,0,37.058,659,78
10001586,2304,1,Hispanic,-1.42,100,59.3,1,1,39.3461,659,78
10001586,2304,1,Hispanic,-1.42,100,59.3,1,2,44.3948,659,78
10001586,2304,1,Hispanic,-1.42,100,59.3,1,3,42.6224,659,78
10001586,2304,1,Hispanic,-1.42,100,59.3,1,4,67.3096,659,78
10001586,2304,1,Hispanic,-1.42,100,59.3,1,5,65.5374,659,78
10001586,2304,1,Hispanic,-1.42,100,59.3,1,7,69.843,659,78
10001586,2304,1,Hispanic,-1.42,100,59.3,1,9,80.0216,659,78
10001586,2304,1,Hispanic,-1.42,100,59.3,1,11,81.565,659,78
10001597,1700,1,Hispanic,-0.79,82,71.1,1,0,53.1115,317,37
10001597,1700,1,Hispanic,-0.79,82,71.1,1,1,69.8471,317,37
10001597,1700,1,Hispanic,-0.79,82,71.1,1,2,97.5358,317,37
10001597,1700,1,Hispanic,-0.79,82,71.1,1,3,108.8181,317,37
10001597,1700,1,Hispanic,-0.79,82,71.1,1,4,115.5878,317,37
10001597,1700,1,Hispanic,-0.79,82,71.1,1,5,121.6987,317,37
10001597,1700,1,Hispanic,-0.79,82,71.1,1,7,118.5092,317,37
10001597,1700,1,Hispanic,-0.79,82,71.1,1,9,136.9553,317,37
10001597,1700,1,Hispanic,-0.79,82,71.1,1,11,140.9218,317,37
10001692,1351,1,Hispanic,-0.505,78,61.43,1,0,47.4964,151,18
10001692,1351,1,Hispanic,-0.505,78,61.43,1,1,59.9695,151,18
10001692,1351,1,Hispanic,-0.505,78,61.43,1,2,73.7626,151,18
10001692,1351,1,Hispanic,-0.505,78,61.43,1,3,98.3164,151,18
10001692,1351,1,Hispanic,-0.505,78,61.43,1,4,103.3797,151,18
10001692,1351,1,Hispanic,-0.505,78,61.43,1,5,104.6241,151,18
10001692,1351,1,Hispanic,-0.505,78,61.43,1,7,115.2009,151,18
10001692,1351,1,Hispanic,-0.505,78,61.43,1,9,110.4386,151,18
10001692,1351,1,Hispanic,-0.505,78,61.43,1,11,130.0127,151,18
10001695,1832,1,Hispanic,-1.78,100,61.33,1,0,37.2691,408,48
10001695,1832,1,Hispanic,-1.78,100,61.33,1,1,47.196,408,48
10001695,1832,1,Hispanic,-1.78,100,61.33,1,2,52.358,408,48
10001695,1832,1,Hispanic,-1.78,100,61.33,1,3,55.3057,408,48
10001695,1832,1,Hispanic,-1.78,100,61.33,1,4,65.4662,408,48
10001695,1832,1,Hispanic,-1.78,100,61.33,1,5,72.129,408,48
10001695,1832,1,Hispanic,-1.78,100,61.33,1,7,76.1915,408,48
10001695,1832,1,Hispanic,-1.78,100,61.33,1,9,78.5149,408,48
10001695,1832,1,Hispanic,-1.78,100,61.33,1,11,100.7174,408,48
10001723,2304,1,Hispanic,-1.12,100,60.63,1,0,66.0107,660,78
10001723,2304,1,Hispanic,-1.12,100,60.63,1,1,68.9617,660,78
10001723,2304,1,Hispanic,-1.12,100,60.63,1,2,81.6923,660,78
10001723,2304,1,Hispanic,-1.12,100,60.63,1,3,94.877,660,78
10001723,2304,1,Hispanic,-1.12,100,60.63,1,4,116.9706,660,78
10001723,2304,1,Hispanic,-1.12,100,60.63,1,5,120.5086,660,78
10001723,2304,1,Hispanic,-1.12,100,60.63,1,7,104.7889,660,78
10001723,2304,1,Hispanic,-1.12,100,60.63,1,9,121.7717,660,78
10001723,2304,1,Hispanic,-1.12,100,60.63,1,11,131.9845,660,78
10001734,1006,1,Hispanic,-0.126,78,62.57,1,0,50.008,3,1
10001734,1006,1,Hispanic,-0.126,78,62.57,1,1,61.1612,3,1
10001734,1006,1,Hispanic,-0.126,78,62.57,1,2,69.4607,3,1
10001734,1006,1,Hispanic,-0.126,78,62.57,1,3,97.8143,3,1
10001734,1006,1,Hispanic,-0.126,78,62.57,1,4,107.7873,3,1
10001734,1006,1,Hispanic,-0.126,78,62.57,1,5,111.6146,3,1
10001734,1006,1,Hispanic,-0.126,78,62.57,1,7,112.5781,3,1
10001734,1006,1,Hispanic,-0.126,78,62.57,1,9,123.8152,3,1
10001734,1006,1,Hispanic,-0.126,78,62.57,1,11,131.8365,3,1
10001751,1906,1,White,-0.79,100,65.17,1,0,38.7756,463,55
10001751,1906,1,White,-0.79,100,65.17,1,1,61.4658,463,55
10001751,1906,1,White,-0.79,100,65.17,1,2,62.0645,463,55
10001751,1906,1,White,-0.79,100,65.17,1,3,100.1989,463,55
10001751,1906,1,White,-0.79,100,65.17,1,4,108.4556,463,55
10001751,1906,1,White,-0.79,100,65.17,1,5,118.4045,463,55
10001751,1906,1,White,-0.79,100,65.17,1,7,129.2894,463,55
10001751,1906,1,White,-0.79,100,65.17,1,9,136.9877,463,55
10001751,1906,1,White,-0.79,100,65.17,1,11,136.7092,463,55
10001775,1595,1,Black,-0.602,75,70.57,1,0,53.4409,276,33
10001775,1595,1,Black,-0.602,75,70.57,1,1,62.7882,276,33
10001775,1595,1,Black,-0.602,75,70.57,1,2,64.7759,276,33
10001775,1595,1,Black,-0.602,75,70.57,1,3,84.0694,276,33
10001775,1595,1,Black,-0.602,75,70.57,1,4,90.0954,276,33
10001775,1595,1,Black,-0.602,75,70.57,1,5,114.5539,276,33
10001775,1595,1,Black,-0.602,75,70.57,1,7,109.9154,276,33
10001775,1595,1,Black,-0.602,75,70.57,1,9,121.7717,276,33
10001775,1595,1,Black,-0.602,75,70.57,1,11,129.1775,276,33
10001793,1111,1,Hispanic,-0.844,80,61.67,1,0,44.6826,75,9
10001793,1111,1,Hispanic,-0.844,80,61.67,1,1,56.5443,75,9
10001793,1111,1,Hispanic,-0.844,80,61.67,1,2,64.4393,75,9
10001793,1111,1,Hispanic,-0.844,80,61.67,1,3,69.138,75,9
10001793,1111,1,Hispanic,-0.844,80,61.67,1,4,94.9325,75,9
10001793,1111,1,Hispanic,-0.844,80,61.67,1,5,106.1279,75,9
10001793,1111,1,Hispanic,-0.844,80,61.67,1,7,131.6823,75,9
10001793,1111,1,Hispanic,-0.844,80,61.67,1,9,115.3214,75,9
10001793,1111,1,Hispanic,-0.844,80,61.67,1,11,120.1698,75,9
10001794,2115,1,Hispanic,-0.943,83,67.87,1,0,48.3958,551,65
10001794,2115,1,Hispanic,-0.943,83,67.87,1,1,65.7604,551,65
10001794,2115,1,Hispanic,-0.943,83,67.87,1,2,68.66,551,65
10001794,2115,1,Hispanic,-0.943,83,67.87,1,3,99.5024,551,65
10001794,2115,1,Hispanic,-0.943,83,67.87,1,4,112.1788,551,65
10001794,2115,1,Hispanic,-0.943,83,67.87,1,5,120.5997,551,65
10001794,2115,1,Hispanic,-0.943,83,67.87,1,7,128.0342,551,65
10001794,2115,1,Hispanic,-0.943,83,67.87,1,9,133.2388,551,65
10001794,2115,1,Hispanic,-0.943,83,67.87,1,11,143.6841,551,65
10001796,1772,1,Black,-0.957,100,63.97,1,0,50.5003,359,42
10001796,1772,1,Black,-0.957,100,63.97,1,1,60.546,359,42
10001796,1772,1,Black,-0.957,100,63.97,1,2,67.6677,359,42
10001796,1772,1,Black,-0.957,100,63.97,1,3,72.651,359,42
10001796,1772,1,Black,-0.957,100,63.97,1,4,69.5627,359,42
10001796,1772,1,Black,-0.957,100,63.97,1,5,84.4699,359,42
10001796,1772,1,Black,-0.957,100,63.97,1,7,91.8976,359,42
10001796,1772,1,Black,-0.957,100,63.97,1,9,108.0228,359,42
10001796,1772,1,Black,-0.957,100,63.97,1,11,108.6946,359,42
10001803,1554,1,Hispanic,-0.609,89,63.33,1,0,36.5005,242,29
10001803,1554,1,Hispanic,-0.609,89,63.33,1,1,40.3441,242,29
10001803,1554,1,Hispanic,-0.609,89,63.33,1,2,41.1747,242,29
10001803,1554,1,Hispanic,-0.609,89,63.33,1,3,55.2702,242,29
10001803,1554,1,Hispanic,-0.609,89,63.33,1,4,62.4461,242,29
10001803,1554,1,Hispanic,-0.609,89,63.33,1,5,62.375,242,29
10001803,1554,1,Hispanic,-0.609,89,63.33,1,7,81.0043,242,29
10001803,1554,1,Hispanic,-0.609,89,63.33,1,9,86.5553,242,29
10001803,1554,1,Hispanic,-0.609,89,63.33,1,11,94.6273,242,29
10001936,1547,1,Hispanic,-1.16,95,72.1,1,0,52.0396,235,28
10001936,1547,1,Hispanic,-1.16,95,72.1,1,1,62.7599,235,28
10001936,1547,1,Hispanic,-1.16,95,72.1,1,2,84.5441,235,28
10001936,1547,1,Hispanic,-1.16,95,72.1,1,3,113.0954,235,28
10001936,1547,1,Hispanic,-1.16,95,72.1,1,4,105.8898,235,28
10001936,1547,1,Hispanic,-1.16,95,72.1,1,5,124.677,235,28
10001936,1547,1,Hispanic,-1.16,95,72.1,1,7,144.5826,235,28
10001936,1547,1,Hispanic,-1.16,95,72.1,1,9,144.3537,235,28
10001936,1547,1,Hispanic,-1.16,95,72.1,1,11,149.3731,235,28
10002018,1536,1,Hispanic,-0.668,78,66.57,1,0,45.103,226,27
10002018,1536,1,Hispanic,-0.668,78,66.57,1,1,44.3926,226,27
10002018,1536,1,Hispanic,-0.668,78,66.57,1,2,55.7473,226,27
10002018,1536,1,Hispanic,-0.668,78,66.57,1,3,68.3044,226,27
10002018,1536,1,Hispanic,-0.668,78,66.57,1,4,78.8111,226,27
10002018,1536,1,Hispanic,-0.668,78,66.57,1,5,75.1794,226,27
10002018,1536,1,Hispanic,-0.668,78,66.57,1,7,92.9708,226,27
10002018,1536,1,Hispanic,-0.668,78,66.57,1,9,104.9686,226,27
10002018,1536,1,Hispanic,-0.668,78,66.57,1,11,110.2667,226,27
10002030,1496,1,Hispanic,0.45,100,63.73,1,0,59.4506,193,24
10002030,1496,1,Hispanic,0.45,100,63.73,1,1,71.1046,193,24
10002030,1496,1,Hispanic,0.45,100,63.73,1,2,81.7707,193,24
10002030,1496,1,Hispanic,0.45,100,63.73,1,3,101.6253,193,24
10002030,1496,1,Hispanic,0.45,100,63.73,1,4,111.7969,193,24
10002030,1496,1,Hispanic,0.45,100,63.73,1,5,119.1942,193,24
10002030,1496,1,Hispanic,0.45,100,63.73,1,7,134.2504,193,24
10002030,1496,1,Hispanic,0.45,100,63.73,1,9,127.6639,193,24
10002030,1496,1,Hispanic,0.45,100,63.73,1,11,139.4432,193,24
10002039,2132,1,Black,-2.07,80,72.47,1,0,40.0783,564,66
10002039,2132,1,Black,-2.07,80,72.47,1,1,55.8011,564,66
10002039,2132,1,Black,-2.07,80,72.47,1,2,49.8673,564,66
10002039,2132,1,Black,-2.07,80,72.47,1,3,75.8366,564,66
10002039,2132,1,Black,-2.07,80,72.47,1,4,86.7224,564,66
10002039,2132,1,Black,-2.07,80,72.47,1,5,105.9321,564,66
10002039,2132,1,Black,-2.07,80,72.47,1,7,98.6698,564,66
10002039,2132,1,Black,-2.07,80,72.47,1,9,114.7178,564,66
10002039,2132,1,Black,-2.07,80,72.47,1,11,134.539,564,66
10002043,2269,1,White,0.972,100,74.5,1,0,54.5659,638,75
10002043,2269,1,White,0.972,100,74.5,1,1,56.6857,638,75
10002043,2269,1,White,0.972,100,74.5,1,2,62.4201,638,75
10002043,2269,1,White,0.972,100,74.5,1,3,73.0089,638,75
10002043,2269,1,White,0.972,100,74.5,1,4,81.1576,638,75
10002043,2269,1,White,0.972,100,74.5,1,5,94.6741,638,75
10002043,2269,1,White,0.972,100,74.5,1,7,117.0379,638,75
10002043,2269,1,White,0.972,100,74.5,1,9,125.4134,638,75
10002043,2269,1,White,0.972,100,74.5,1,11,142.5899,638,75
10002049,1708,1,Hispanic,-1.13,96,63.57,1,0,45.8492,326,38
10002049,1708,1,Hispanic,-1.13,96,63.57,1,1,62.0441,326,38
10002049,1708,1,Hispanic,-1.13,96,63.57,1,2,70.11,326,38
10002049,1708,1,Hispanic,-1.13,96,63.57,1,3,73.3552,326,38
10002049,1708,1,Hispanic,-1.13,96,63.57,1,4,91.2463,326,38
10002049,1708,1,Hispanic,-1.13,96,63.57,1,5,92.8076,326,38
10002049,1708,1,Hispanic,-1.13,96,63.57,1,7,105.2474,326,38
10002049,1708,1,Hispanic,-1.13,96,63.57,1,9,108.7146,326,38
10002049,1708,1,Hispanic,-1.13,96,63.57,1,11,120.3316,326,38
10002062,1832,1,Hispanic,-0.729,100,47.07,1,0,44.3861,409,48
10002062,1832,1,Hispanic,-0.729,100,47.07,1,1,61.4231,409,48
10002062,1832,1,Hispanic,-0.729,100,47.07,1,2,68.4223,409,48
10002062,1832,1,Hispanic,-0.729,100,47.07,1,3,77.9076,409,48
10002062,1832,1,Hispanic,-0.729,100,47.07,1,4,79.6172,409,48
10002062,1832,1,Hispanic,-0.729,100,47.07,1,5,104.3999,409,48
10002062,1832,1,Hispanic,-0.729,100,47.07,1,7,101.861,409,48
10002062,1832,1,Hispanic,-0.729,100,47.07,1,9,125.4843,409,48
10002062,1832,1,Hispanic,-0.729,100,47.07,1,11,142.3731,409,48
10002089,1843,1,Hispanic,-0.867,77,63.07,1,0,49.6098,415,49
10002089,1843,1,Hispanic,-0.867,77,63.07,1,1,62.0696,415,49
10002089,1843,1,Hispanic,-0.867,77,63.07,1,2,79.3171,415,49
10002089,1843,1,Hispanic,-0.867,77,63.07,1,3,82.2997,415,49
10002089,1843,1,Hispanic,-0.867,77,63.07,1,4,88.152,415,49
10002089,1843,1,Hispanic,-0.867,77,63.07,1,5,100.6916,415,49
10002089,1843,1,Hispanic,-0.867,77,63.07,1,7,111.2524,415,49
10002089,1843,1,Hispanic,-0.867,77,63.07,1,9,126.0945,415,49
10002089,1843,1,Hispanic,-0.867,77,63.07,1,11,127.2037,415,49
10002102,1975,1,Hispanic,-1.45,100,62.57,1,0,52.5353,503,60
10002102,1975,1,Hispanic,-1.45,100,62.57,1,1,64.297,503,60
10002102,1975,1,Hispanic,-1.45,100,62.57,1,2,83.1841,503,60
10002102,1975,1,Hispanic,-1.45,100,62.57,1,3,94.38,503,60
10002102,1975,1,Hispanic,-1.45,100,62.57,1,4,105.3259,503,60
10002102,1975,1,Hispanic,-1.45,100,62.57,1,5,105.6945,503,60
10002102,1975,1,Hispanic,-1.45,100,62.57,1,7,116.3617,503,60
10002102,1975,1,Hispanic,-1.45,100,62.57,1,9,116.8562,503,60
10002102,1975,1,Hispanic,-1.45,100,62.57,1,11,120.5901,503,60
10002128,1772,1,Black,-0.53,100,64.4,1,0,56.3127,360,42
10002128,1772,1,Black,-0.53,100,64.4,1,1,73.6718,360,42
10002128,1772,1,Black,-0.53,100,64.4,1,2,77.104,360,42
10002128,1772,1,Black,-0.53,100,64.4,1,3,85.0185,360,42
10002128,1772,1,Black,-0.53,100,64.4,1,4,100.9916,360,42
10002128,1772,1,Black,-0.53,100,64.4,1,5,104.9953,360,42
10002128,1772,1,Black,-0.53,100,64.4,1,7,107.8559,360,42
10002128,1772,1,Black,-0.53,100,64.4,1,9,121.4311,360,42
10002128,1772,1,Black,-0.53,100,64.4,1,11,129.9259,360,42
10002151,1208,1,White,-0.394,100,59.9,1,0,53.1165,99,12
10002151,1208,1,White,-0.394,100,59.9,1,1,64.274,99,12
10002151,1208,1,White,-0.394,100,59.9,1,2,77.0773,99,12
10002151,1208,1,White,-0.394,100,59.9,1,3,92.602,99,12
10002151,1208,1,White,-0.394,100,59.9,1,4,88.5056,99,12
10002151,1208,1,White,-0.394,100,59.9,1,5,104.9796,99,12
10002151,1208,1,White,-0.394,100,59.9,1,7,115.5374,99,12
10002151,1208,1,White,-0.394,100,59.9,1,9,130.8566,99,12
10002151,1208,1,White,-0.394,100,59.9,1,11,147.5823,99,12
10002163,2115,1,Asian,1.28,83,67.67,1,0,93.6231,552,65
10002163,2115,1,Asian,1.28,83,67.67,1,1,101.3381,552,65
10002163,2115,1,Asian,1.28,83,67.67,1,2,118.2058,552,65
10002163,2115,1,Asian,1.28,83,67.67,1,3,121.6873,552,65
10002163,2115,1,Asian,1.28,83,67.67,1,4,136.8358,552,65
10002163,2115,1,Asian,1.28,83,67.67,1,5,132.7942,552,65
10002163,2115,1,Asian,1.28,83,67.67,1,7,137.8909,552,65
10002163,2115,1,Asian,1.28,83,67.67,1,9,149.7465,552,65
10002163,2115,1,Asian,1.28,83,67.67,1,11,155.9977,552,65
10002197,2302,1,Hispanic,-1.26,100,70.13,1,0,57.1655,648,77
10002197,2302,1,Hispanic,-1.26,100,70.13,1,1,73.7245,648,77
10002197,2302,1,Hispanic,-1.26,100,70.13,1,2,75.8462,648,77
10002197,2302,1,Hispanic,-1.26,100,70.13,1,3,97.0152,648,77
10002197,2302,1,Hispanic,-1.26,100,70.13,1,4,104.1815,648,77
10002197,2302,1,Hispanic,-1.26,100,70.13,1,5,108.2288,648,77
10002197,2302,1,Hispanic,-1.26,100,70.13,1,7,96.7682,648,77
10002197,2302,1,Hispanic,-1.26,100,70.13,1,9,116.9627,648,77
10002197,2302,1,Hispanic,-1.26,100,70.13,1,11,124.86,648,77
10002253,2006,1,White,-0.353,100,64.33,1,0,53.1848,509,61
10002253,2006,1,White,-0.353,100,64.33,1,1,61.071,509,61
10002253,2006,1,White,-0.353,100,64.33,1,2,70.5764,509,61
10002253,2006,1,White,-0.353,100,64.33,1,3,82.4167,509,61
10002253,2006,1,White,-0.353,100,64.33,1,4,96.7302,509,61
10002253,2006,1,White,-0.353,100,64.33,1,5,107.2993,509,61
10002253,2006,1,White,-0.353,100,64.33,1,7,112.9187,509,61
10002253,2006,1,White,-0.353,100,64.33,1,9,119.1763,509,61
10002253,2006,1,White,-0.353,100,64.33,1,11,129.7175,509,61
10002273,2136,1,Hispanic,-0.005,100,69.27,1,0,53.073,571,67
10002273,2136,1,Hispanic,-0.005,100,69.27,1,1,67.5737,571,67
10002273,2136,1,Hispanic,-0.005,100,69.27,1,2,76.8972,571,67
10002273,2136,1,Hispanic,-0.005,100,69.27,1,3,98.7097,571,67
10002273,2136,1,Hispanic,-0.005,100,69.27,1,4,105.9321,571,67
10002273,2136,1,Hispanic,-0.005,100,69.27,1,5,96.8678,571,67
10002273,2136,1,Hispanic,-0.005,100,69.27,1,7,119.2686,571,67
10002273,2136,1,Hispanic,-0.005,100,69.27,1,9,131.9885,571,67
10002273,2136,1,Hispanic,-0.005,100,69.27,1,11,134.2466,571,67
10002298,1332,1,Hispanic,-1.13,90,66.63,1,0,48.6684,143,17
10002298,1332,1,Hispanic,-1.13,90,66.63,1,1,56.9095,143,17
10002298,1332,1,Hispanic,-1.13,90,66.63,1,2,63.0755,143,17
10002298,1332,1,Hispanic,-1.13,90,66.63,1,3,71.9171,143,17
10002298,1332,1,Hispanic,-1.13,90,66.63,1,4,80.2524,143,17
10002298,1332,1,Hispanic,-1.13,90,66.63,1,5,86.6374,143,17
10002298,1332,1,Hispanic,-1.13,90,66.63,1,7,109.5951,143,17
10002298,1332,1,Hispanic,-1.13,90,66.63,1,9,119.2372,143,17
10002298,1332,1,Hispanic,-1.13,90,66.63,1,11,127.9212,143,17
10002306,1955,1,Hispanic,-0.751,83,70.3,1,0,47.7558,488,58
10002306,1955,1,Hispanic,-0.751,83,70.3,1,1,56.6058,488,58
10002306,1955,1,Hispanic,-0.751,83,70.3,1,2,70.8919,488,58
10002306,1955,1,Hispanic,-0.751,83,70.3,1,3,90.6898,488,58
10002306,1955,1,Hispanic,-0.751,83,70.3,1,4,106.4461,488,58
10002306,1955,1,Hispanic,-0.751,83,70.3,1,5,100.0403,488,58
10002306,1955,1,Hispanic,-0.751,83,70.3,1,7,129.8834,488,58
